id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,HubName,HubDist
"9328510100",9/11/2014,699000,"4",2.5,"2550","7312",2,false,NONE,Average,9 Better,"2550","0.0","1988",0,"98008",47.6441,-122.113,"2330","7480",Playground,0.529627470026629
"6300500475",9/2/2014,412000,"3",2.5,"1553","1991",3,false,NONE,Average,8 Good,"1553","0.0","2014",0,"98133",47.7049,-122.34,"1509","2431",Cinema:Oaktree,0.241097238799087
"7849200315",2/5/2015,276000,"2",1,"1140","7200",1,false,NONE,Average,6 Low Average,"1140","0.0","1923",1951,"98065",47.5265,-121.823,"1110","7200",Attraction:Snoqualmie Falls,1.23315269973824
"7813200115",9/4/2014,100000,"2",1,"790","6426",1,false,NONE,Average,6 Low Average,"790","0.0","1944",0,"98178",47.4933,-122.245,"1380","6946",Park:Skyway Park,0.114887539567585
"2851200100",7/1/2014,955500,"4",1.75,"2130","5080",1.5,false,NONE,Average,8 Good,"2130","0.0","1914",,"98119",47.6427,-122.363,"1900","5080",Park:Rogers Park,0.239538143846991
"2823059055",3/29/2015,199000,"3",1,"1390","21262",1,false,NONE,Average,7 Average,"1390","0.0","1958",0,"98058",47.4454,-122.185,"1560","10800",Park:Boulevard Lane Park,0.832087080539936
"7853301560",6/25/2014,762000,"4",3.5,"4000","15253",2,false,NONE,Average,9 Better,"4000","0.0","2007",0,"98065",47.5433,-121.887,"3550","8747",Park:Fall City Community Park,1.85634221786237
"9477001280",5/6/2014,425000,"4",2,"1520","7983",1,false,NONE,Very Good,7 Average,"1520","0.0","1967",0,"98034",47.7357,-122.193,"1520","7783",Park:Edith Moulton Park,0.849709984119841
"7905200147",11/4/2014,546000,"2",1,"1657","5031",2,false,NONE,Average,7 Average,"1657","0.0","1910",0,"98116",47.5699,-122.389,"2050","6201",Park,0.656587309244654
"6190701110",4/20/2015,419600,"3",1.75,"1680","8460",1,false,NONE,Average,7 Average,"1180","500.0","1976",0,"98133",47.7554,-122.353,"1890","9529",Park:Kings Garden,0.845080165068563
"871001500",6/23/2014,735000,"4",2.25,"2270","5102",1,false,NONE,Very Good,8 Good,"1340","930.0","1954",0,"98199",47.6528,-122.408,"1800","5102",Park:Discovery Park,0.558509019236575
"2559950110",4/22/2015,1230000,"2",2.5,"2470","609",3,false,NONE,Average,11 Excellent,"1910","560.0","2011",0,"98112",47.6182,-122.312,"2440","1229",Park:Lincoln Park,0.29305959493242
"3693900245",7/7/2014,445000,"2",2,"1240","2500",2,false,NONE,Average,7 Average,"1240","0.0","1985",0,"98117",47.6793,-122.395,"1660","5000",Playground:Webster Playground,0.167794114131449
"1023089140",1/6/2015,665000,"3",2,"1740","41275",1,false,NONE,Average,8 Good,"1740","0.0","1974",1989,"98045",47.4914,-121.763,"2630","41275",Park:E J Roberts Park,0.634441482117889
"3026059085",3/17/2015,1290000,"5",3.5,"4090","290980",1,false,NONE,Average,11 Excellent,"2920","1170.0","2002",,"98034",47.7161,-122.219,"1880","9255",Park:Juanita Beach Park,0.781246391136163
"3575302345",12/8/2014,508500,"4",2.75,"2520","12500",2,false,NONE,Average,8 Good,"1720","800.0","1979",,"98074",47.6225,-122.064,"2520","13000",Beach:Rosemont Beach,1.33001000597154
"1568100076",12/10/2014,345950,"5",1,"1340","11198",1.5,false,NONE,Average,8 Good,"1340","0.0","1934",0,"98155",47.736,-122.295,"1390","8020",Playground,0.744244144282031
"6600400090",1/13/2015,207500,"3",1,"1640","9750",1,,NONE,Average,7 Average,"1640","0.0","1968",0,"98042",47.3256,-122.141,"1200","9750",Park:Seattle International Raceway,0.38279736634296
"5451200110",12/4/2014,1080000,"4",2.5,"3000","10920",1,,NONE,Good,8 Good,"1550","1450.0","1969",0,"98040",47.5347,-122.227,"2380","10920",Park:Pioneer Park,0.70334680697008
"3204300090",11/10/2014,640000,"3",1,"1210","3720",2,false,NONE,Good,8 Good,"1210","0.0","1930",0,"98112",47.6317,-122.301,"1560","6000",Park:Interlaken Park,0.452936907656884
"3023039066",3/23/2015,329500,"3",1,"1810","13068",1,false,NONE,Good,7 Average,"1360","450.0","1941",0,"98070",47.4482,-122.462,"1400","13068",Park:Agren Memorial Park,1.81520346194435
"3824100246",10/21/2014,460000,"4",2.75,"2200","9676",1,false,NONE,Average,8 Good,"1500","700.0","1979",,"98028",47.7713,-122.259,"2120","9585",Park:Log Boom Park,0.948825848510211
"7768700315",6/30/2014,1230000,"3",1.75,"2200","14630",1.5,false,FAIR,Average,8 Good,"2200","0.0","1948",2003,"98004",47.6074,-122.213,"2850","15803",Park:Meydenbauer Park,0.331239377090404
"4154305290",11/20/2014,805000,"5",3,"2350","6480",2,false,GOOD,Good,7 Average,"1650","700.0","1924",1962,"98118",47.558,-122.266,"1840","7200",Park:Columbia Park,0.130863289206533
"621069113",12/18/2014,200000,"3",1.5,"1090","10454",1,false,NONE,Average,6 Low Average,"1090","0.0","1963",0,"98042",47.3425,-122.082,"1230","12196",Park:Fernwood Park,2.66570126394323
"1523059201",2/17/2015,749700,"3",1.75,"2280","77972",1,false,NONE,Average,8 Good,"1460","820.0","1977",0,"98059",47.4804,-122.151,"2460","14430",Park:Cascade Park,1.8997726215076
"7518504291",12/15/2014,535000,"2",1,"1520","3360",1,false,NONE,Good,7 Average,"830","690.0","1927",0,"98117",47.6815,-122.382,"1470","3774",Cinema:Majestic Bay,0.878711257177846
"4058801240",10/28/2014,330000,"3",2.25,"1620","7150",1,false,AVERAGE,Good,7 Average,"1280","340.0","1950",0,"98178",47.5048,-122.241,"1620","6930",Park:Skyway Park,0.769853411192506
"2313900165",7/30/2014,479200,"3",2,"1510","3750",1.5,false,NONE,Good,7 Average,"1510","0.0","1928",0,"98116",47.5737,-122.383,"1500","5000",Theater:Admiral Cinema,0.584405189224301
"2122059206",5/13/2014,373000,"5",2.5,"3001","5710",2,false,NONE,Average,8 Good,"3001","0.0","2006",0,"98042",47.3727,-122.177,"2340","5980",Park:Soos Creek Park,1.94468244490271
"9282801720",3/19/2015,355000,"4",1.5,"2020","6000",1,false,NONE,Good,7 Average,"1010","1010.0","1953",0,"98178",47.5019,-122.235,"1710","6000",Park:Skyway Park,0.668900109042616
"9542840590",6/2/2014,275000,"3",2,"1380","4500",1,false,NONE,Average,7 Average,"1380","0.0","2008",,"98038",47.3661,-122.021,"1620","4000",Park:Fernwood Park,0.674518558531351
"2493200015",6/20/2014,380000,"3",1.5,"1520","4288",1,false,NONE,Average,7 Average,"1020","500.0","1949",0,"98136",47.5284,-122.387,"1660","4288",Park:Lincoln Park,0.3426513037752
"9550202870",2/9/2015,417000,"2",1.75,"1090","4590",1,false,NONE,Good,7 Average,"790","300.0","1915",0,"98105",47.6677,-122.324,"1390","4080",Cinema:Landmark Seven Gables,0.358737911389109
"98000750",10/21/2014,1170000,"5",3.75,"4220","15959",2,false,NONE,Average,11 Excellent,"4220","0.0","2004",,"98075",47.5869,-121.967,"4630","16531",Park:John MacDonald Tolt River Park,4.31053262427782
"7504010900",9/26/2014,598500,"3",2.25,"2520","12000",1,,NONE,Average,10 Very Good,"2520","0.0","1978",0,"98074",47.6381,-122.062,"2510","12000",Beach:Rosemont Beach,1.86027252971054
"1370803820",6/2/2014,629000,"3",2,"1760","5000",1,,NONE,Very Good,7 Average,"960","800.0","1920",0,"98199",47.6408,-122.403,"1380","5000",Park:Eastmont Place Park,0.243158103360257
"1446401220",10/9/2014,226950,"2",1,"930","6600",1,false,NONE,Average,6 Low Average,"930","0.0","1957",0,"98168",47.4868,-122.33,"1250","6600",Park:Chelsea Park,0.934904248362962
"868000615",12/31/2014,1230000,"4",2.5,"2600","11542",1.5,false,NONE,Good,9 Better,"2200","400.0","1939",0,"98177",47.7076,-122.377,"2840","10960",Park:Carkeek Park,0.277297176594321
"6625910100",2/3/2015,415000,"3",2.25,"2180","11100",1,,NONE,Very Good,8 Good,"1700","480.0","1979",0,"98056",47.5162,-122.176,"2350","11397",Park:May Creek Park,0.332072016395104
"3629870110",4/22/2015,595000,"3",2.5,"1910","3075",2,false,NONE,Average,8 Good,"1910","0.0","2001",0,"98029",47.5491,-122.005,"1940","3485",Park:Pine Lake Park,3.07650717471778
"8651400750",10/28/2014,209950,"3",1.75,"1100","5525",1,false,NONE,Very Good,6 Low Average,"1100","0.0","1968",0,"98042",47.3625,-122.084,"1050","5200",Park:Lake Wilderness Park,2.37238401495366
"925069111",5/7/2015,568000,"3",1.75,"1760","235224",1,false,NONE,Average,7 Average,"1760","0.0","1973",0,"98053",47.6735,-122.041,"2320","87120",Park:Farrel McWhirter Park,2.39336586015506
"3352402250",10/21/2014,119900,"2",1,"700","3180",1,false,NONE,Average,6 Low Average,"480","220.0","1951",0,"98178",47.4976,-122.262,"1760","6360",Park:Skyway Park,0.946217999101828
"4168000110",8/26/2014,207000,"3",1,"1080","10200",1,false,NONE,Good,7 Average,"1080","0.0","1962",,"98023",47.3215,-122.351,"1230","10400",Fishing,2.22407156184779
"5647900930",12/15/2014,195000,"3",1,"1070","22489",1,false,NONE,Average,7 Average,"1070","0.0","1967",0,"98001",47.3278,-122.262,"1880","20250",Cinema,2.19091775580847
"2523039278",6/24/2014,324950,"3",1.5,"1460","8710",1,false,NONE,Average,7 Average,"1460","0.0","1955",0,"98166",47.4561,-122.357,"1400","8645",Park:Seahurst Park,1.68055953901692
"6149700405",12/22/2014,210000,"1",1,"1050","7583",1,false,NONE,Good,6 Low Average,"1050","0.0","1947",0,"98133",47.7294,-122.341,"1420","7560",Cinema:Oaktree,1.90152993029058
"203100690",4/25/2015,1080000,"4",2.75,"3160","42733",2,false,NONE,Average,9 Better,"3160","0.0","1995",0,"98053",47.6367,-121.958,"1890","24000",Park:MacDonald Memorial Park,1.62665536125822
"4410600100",12/4/2014,325088,"4",1,"1400","6739",1,false,NONE,Average,7 Average,"1000","400.0","1954",0,"98108",47.5402,-122.298,"1500","6380",Playground,1.34199015358939
"3223059303",1/16/2015,790000,"4",3,"3120","157875",2,false,NONE,Good,8 Good,"3120","0.0","1977",0,"98058",47.444,-122.187,"1580","7050",Park:Boulevard Lane Park,0.819756172272878
"522069097",11/25/2014,150000,"2",1,"720","212137",1,false,NONE,Average,5 Fair,"720",?,"1982",0,"98058",47.422,-122.066,"2010","109642",Park:Lake Francis Park,2.29460099344616
"2023069059",10/30/2014,790000,"3",3,"2840","206910",2,false,NONE,Average,10 Very Good,"2840","0.0","1999",0,"98059",47.469,-122.063,"2070","25067",Park:Squak Mountain State Park Natural Area,2.93920386692662
"7987400356",5/12/2014,255000,"2",1,"1220","2500",1,false,NONE,Average,6 Low Average,"770","450.0","1910",,"98126",47.5727,-122.372,"1540","3000",Playground,0.725276551269124
"461005360",11/7/2014,697000,"4",3,"2820","2850",1.5,false,NONE,Very Good,7 Average,"1860","960.0","1928",0,"98117",47.6813,-122.367,"1570","4500",Park,0.0891279135339766
"461004195",11/4/2014,457500,"2",1,"840","5000",1,false,NONE,Good,7 Average,"840","0.0","1908",0,"98117",47.6803,-122.371,"1240","5000",Park,0.133410537635621
"9547204350",5/19/2014,690000,"3",2,"1610","5100",1.5,false,NONE,Very Good,8 Good,"1610","0.0","1940",0,"98115",47.6825,-122.307,"1740","5100",Park:Ravenna Park,0.741836461357905
"2331300025",3/11/2015,967000,"4",3.25,"1860","4356",2,false,NONE,Average,9 Better,"1860","0.0","1917",2005,"98103",47.6785,-122.351,"1860","4356",Park:Greenwood Triangle,0.813255277686473
"2288000090",4/29/2015,980000,"4",1.75,"2260","17711",1,false,FAIR,Good,9 Better,"2260","0.0","1968",0,"98040",47.5498,-122.214,"2880","16594",Park:Pioneer Park,0.514899850018945
"5525400300",5/21/2014,619420,"4",2.75,"2450","14803",2,false,NONE,Good,9 Better,"2450","0.0","1988",0,"98059",47.5261,-122.162,"2330","14803",Park:Hazelwood Park,1.126359780115
"9523103001",10/13/2014,389000,"2",1,"850","3276",1,false,NONE,Average,6 Low Average,"850","0.0","1910",0,"98103",47.6742,-122.35,"1460","4100",Park:Greenwood Triangle,0.632178729341082
"5249802460",12/10/2014,500000,"3",1,"1800","7200",1,false,NONE,Average,7 Average,"1020","780.0","1964",,"98118",47.5616,-122.275,"1740","5475",Park:Genesee Park,0.207350812750439
"7000100850",9/26/2014,569000,"4",1.75,"1230","7890",1,false,FAIR,Good,7 Average,"1090","140.0","1950",0,"98004",47.5808,-122.189,"2380","13176",Park:Sweyolocken Park,0.134114465753757
"9477000300",7/28/2014,425000,"4",2.25,"2060","8540",1,,NONE,Good,7 Average,"1540","520.0","1967",0,"98034",47.734,-122.19,"1560","7700",Park:Edith Moulton Park,0.757031822940397
"8121100265",5/21/2014,635000,"4",2.25,"2750","6180",1,false,NONE,Good,8 Good,"1500","1250.0","1948",0,"98118",47.5691,-122.284,"1740","6180",Playground,0.262510110327772
"2817100900",5/19/2014,256500,"2",1,"1120","9912",1,false,NONE,Good,6 Low Average,"1120","0.0","1980",0,"98070",47.3735,-122.43,"1540","9750",Park:Burton Acres Park,1.5715788908782
"3578700017",1/23/2015,695000,"4",2.5,"3010","11393",2,false,NONE,Average,8 Good,"3010","0.0","2005",0,"98028",47.7389,-122.221,"2810","11282",Park:Inglemoor County Park,0.264322719898386
"7550800195",7/30/2014,535000,"4",1.5,"1580","5000",1.5,,NONE,Average,7 Average,"1390","190.0","1945",,"98107",47.6735,-122.393,"1580","5000",Playground:Webster Playground,0.296021800601261
"3449900090",4/10/2015,454200,"4",2.5,"2630","5379",2,,NONE,Average,8 Good,"2630","0.0","2004",0,"98059",47.4977,-122.163,"2630","5379",Park:May Creek Park,1.64476712185331
"9232900165",1/23/2015,418500,"2",1,"790","5800",1,false,NONE,Average,6 Low Average,"790","0.0","1943",,"98117",47.6973,-122.36,"1460","5800",Park:Carkeek Park,1.0089269490269
"1137300900",6/5/2014,749950,"4",2.75,"3110","35235",2,false,NONE,Good,9 Better,"3110","0.0","1983",0,"98072",47.7355,-122.095,"2790","35445",Park:Farrel McWhirter Park,2.81448109794635
"2617370090",10/19/2014,338500,"3",1.75,"2130","5489",1,false,NONE,Average,8 Good,"1370","760.0","1999",0,"98070",47.4489,-122.456,"1750","7200",Park:Agren Memorial Park,2.09445979792972
"5452301800",7/22/2014,1250000,"4",3.75,"4520","9240",1.5,,AVERAGE,Average,10 Very Good,"3270","1250.0","1992",0,"98040",47.5897,-122.229,"3380","9240",Park:Luther Burbank Park,0.239559884945724
"6648760100",7/11/2014,299950,"3",2.5,"1600","9830",2,false,NONE,Good,8 Good,"1600","0.0","1993",0,"98001",47.339,-122.266,"1890","8910",Park:Lake Fenwick Park,2.08066233525396
"798000337",7/31/2014,325000,"4",1.75,"1950","12500",1,false,NONE,Average,7 Average,"1330","620.0","1963",0,"98168",47.4999,-122.327,"1760","11520",Park:Sunset Park,1.57635585854623
"1737300110",8/26/2014,434000,"4",3,"2010","8171",2,false,NONE,Average,8 Good,"2010","0.0","1973",0,"98011",47.7688,-122.218,"2090","8203",Park:Mary Murphey Park,0.597660983311651
"2817800100",7/1/2014,328950,"4",1.75,"2550","8976",1,false,NONE,Very Good,7 Average,"1300","1250.0","1978",0,"98058",47.4286,-122.179,"2220","9477",Park:Boulevard Lane Park,0.52993120004487
"5700003640",5/19/2014,2100000,"5",3.75,"5340","10655",2.5,false,GOOD,Good,10 Very Good,"3740","1600.0","1912",0,"98144",47.5795,-122.285,"3910","9418",Park:Lake Washington Boulevard Park,0.199967495163193
"824069156",4/29/2015,570000,"4",2,"2000","46902",2,false,NONE,Average,8 Good,"2000","0.0","1978",0,"98075",47.5851,-122.072,"2420","38130",Beach:Alexander Beach,1.14833571819103
"1997200165",9/16/2014,802000,"3",2.25,"2170","5001",2,false,NONE,Average,8 Good,"2170","0.0","2014",0,"98103",47.6937,-122.338,"1700","6991",Picnic spot,0.299951850404608
"4083301645",10/24/2014,525000,"3",1,"1550","6840",1.5,false,NONE,Average,7 Average,"1550","0.0","1918",0,"98103",47.6572,-122.335,"2370","4560",Playground,0.152512900663906
"3880900245",2/2/2015,700000,"6",3,"2790","4550",2.5,,NONE,Good,8 Good,"2790","0.0","1907",,"98119",47.627,-122.361,"2590","4550",Park:Kinnear Park,0.284457618491026
"1322059002",3/19/2015,350000,"3",1.75,"1980","273556",1,false,NONE,Average,6 Low Average,"1040","940.0","1956",1999,"98042",47.4012,-122.11,"2180","217799",Park:Lake Youngs Park,2.46293598333011
"2426039313",2/18/2015,277500,"2",1.5,"1190","1236",3,false,NONE,Average,7 Average,"1190","0.0","2005",0,"98133",47.7274,-122.357,"1390","1756",Park:Carkeek Park,1.41349611529961
"6448000090",5/12/2014,1580000,"5",2.75,"3650","20150",1,false,NONE,Good,10 Very Good,"2360","1290.0","1975",0,"98004",47.6215,-122.224,"3220","19800",Playground,0.401057680958758
"8005100025",9/19/2014,195000,"3",1,"1510","4350",1.5,false,NONE,Very Good,6 Low Average,"1510","0.0","1913",0,"98022",47.2052,-121.987,"1210","5500",Park:Mahler Park,1.55399788947395
"2891000750",8/21/2014,222000,"3",2,"1200","6074",1,false,NONE,Average,7 Average,"1200","0.0","1968",0,"98002",47.325,-122.205,"1430","6338",Park:Isaac Evans Park,0.241400404381526
"5456000110",4/16/2015,865000,"5",3,"2830","8854",1,false,NONE,Good,8 Good,"1500","1330.0","1979",0,"98040",47.5743,-122.209,"2260","8604",Park:Beaux Arts Park,0.774314732588096
"5393601050",5/9/2014,445000,"4",2,"1650","6000",1,false,NONE,Very Good,7 Average,"1000","650.0","1959",,"98144",47.5834,-122.307,"1540","6000",Playground,0.414271750130405
"2979801095",12/9/2014,495800,"4",1.5,"1710","4600",1.5,false,NONE,Average,7 Average,"1710","0.0","1924",0,"98115",47.6847,-122.318,"1740","4455",Beach,0.618143713439241
"6840701095",4/3/2015,548500,"3",1,"1740","4400",1.5,false,NONE,Average,7 Average,"1740","0.0","1924",,"98122",47.6059,-122.3,"1720","4400",Park:Frink Park,0.669048674323903
"2221000100",5/7/2014,310000,"3",1.75,"1840","10723",1,false,NONE,Good,7 Average,"1220","620.0","1974",0,"98058",47.429,-122.154,"1590","9820",Park:Lake Youngs Park,0.436281891046905
"5070000100",7/11/2014,205000,"3",1.5,"1820","8585",1,false,NONE,Good,7 Average,"1820","0.0","1962",0,"98055",47.4479,-122.213,"1740","10088",Cinema:Regal Cinemas East Valley 13,0.397328223787811
"3793501450",9/10/2014,470000,"5",3.75,"3860","6901",2,false,NONE,Average,7 Average,"3860","0.0","2003",,"98038",47.3694,-122.032,"3000","8584",Park:Fernwood Park,0.383526665426214
"321079066",4/23/2015,430000,"3",1.5,"1810","349351",1.5,false,NONE,Average,7 Average,"1810","0.0","2002",0,"98010",47.3392,-121.897,"2480","339332",Park:Kanaskat-Palmer State Park,1.51513555979155
"2026049125",5/1/2015,310000,"2",2,"1030","2271",3,false,NONE,Average,7 Average,"1030","0.0","1999",0,"98125",47.7263,-122.314,"1439","1387",Park:Pinehurst Playground,0.66699431409595
"1844500025",3/25/2015,355000,"4",1,"1410","7693",1.5,false,NONE,Good,7 Average,"1410","0.0","1953",0,"98133",47.7604,-122.331,"1330","8395",Cinema:Cinebarre,1.48392639771653
"3541600405",1/27/2015,621500,"5",2.5,"2140","15950",1,false,AVERAGE,Good,8 Good,"1370","770.0","1968",0,"98166",47.4797,-122.358,"2600","14273",Park:Seahurst Park,0.0764719628002109
"1823049202",6/10/2014,175000,"6",1.5,"1930","8400",1,,NONE,Average,7 Average,"1030","900.0","1971",0,"98146",47.4869,-122.34,"1780","9520",Park:Chelsea Park,0.548901730000146
"1823049202",1/7/2015,326000,"6",1.5,"1930","8400",1,false,NONE,Average,7 Average,"1030","900.0","1971",0,"98146",47.4869,-122.34,"1780","9520",Park:Chelsea Park,0.548901730000146
"1563100705",9/12/2014,690000,"4",3.5,"1930","5400",1.5,false,AVERAGE,Average,7 Average,"1930","0.0","1920",0,"98116",47.5679,-122.409,"1500","3340",Park:Me-Kwa-Mooks Park,0.402246779795965
"7968200090",8/19/2014,335000,"4",2.5,"2210","7214",2,false,NONE,Average,8 Good,"2210","0.0","2003",0,"98003",47.3554,-122.298,"2270","7246",Park:Nelson Park,0.714710116301725
"5379802816",2/24/2015,197000,"4",1,"1360","11175",1,false,NONE,Average,7 Average,"1360","0.0","1961",0,"98188",47.4551,-122.272,"1340","9702",Park:Valley Ridge Park,1.28201423716294
"3340401570",7/3/2014,312500,"3",1.75,"1830","7969",1,false,NONE,Average,7 Average,"930","900.0","1950",2008,"98055",47.4667,-122.214,"1790","7425",Park:Talbot Hill Park,0.627414861282291
"7300700056",10/29/2014,436000,"3",2.25,"2120","6710",1,false,NONE,Very Good,7 Average,"1420","700.0","1959",0,"98155",47.7461,-122.324,"1880","6960",Park:Hamlin Park,0.714103757950073
"1257201130",10/1/2014,1020000,"4",2.5,"2700","4590",2,false,NONE,Average,8 Good,"2700","0.0","2002",0,"98103",47.6734,-122.329,"2080","3570",Beach,0.472635234947952
"7526400100",8/26/2014,805000,"4",2.5,"3160","35225",2,false,FAIR,Average,9 Better,"2250","910.0","1992",0,"98006",47.5672,-122.111,"3460","17223",Park:Timberlake Park,0.76892910202298
"7504400750",1/5/2015,652427,"4",2.25,"2770","13129",2,false,NONE,Good,8 Good,"2770","0.0","1979",0,"98074",47.6268,-122.05,"2400","13129",Park:Sammamish Commons Park,1.75909468615255
"1525059112",10/18/2014,1010000,"3",2.5,"2240","41339",1,false,NONE,Good,9 Better,"2240","0.0","1945",1992,"98005",47.6483,-122.163,"2900","45738",Park:Cherry Crest Park,0.673484895928711
"7300410300",11/6/2014,355000,"4",2.5,"2570","6466",2,,NONE,Average,9 Better,"2570","0.0","1999",,"98092",47.3324,-122.17,"2520","6667",Park:Lea Hill Park,0.768236389962956
"1326039039",7/29/2014,334550,"2",1,"880","12000",1,false,NONE,Average,7 Average,"880","0.0","1939",0,"98133",47.7436,-122.356,"1960","9395",Park:Kings Garden,1.63948553897527
"8100400110",7/8/2014,557500,"3",2.25,"1820","9670",2,,NONE,Average,8 Good,"1820","0.0","1984",0,"98052",47.6382,-122.11,"2160","11424",Playground,0.27977086676965
"6385900090",11/3/2014,277500,"4",2.25,"1660","7184",1,false,NONE,Average,7 Average,"1110","550.0","1963",0,"98188",47.4678,-122.294,"1640","7200",Park:Sunset Park,1.16302061442996
"7229000025",7/7/2014,300000,"4",3,"2200","10800",1,false,NONE,Average,6 Low Average,"2200","0.0","1960",0,"98058",47.4476,-122.169,"1430","10800",Park:Renton Park,0.241511602273944
"6145602355",2/25/2015,325000,"4",1,"1640","3844",1.5,false,NONE,Good,7 Average,"1460","180.0","1928",0,"98133",47.7017,-122.354,"1230","3844",Cinema:Oaktree,0.530090860127032
"3600057",3/19/2015,402500,"4",2,"1650","3504",1,false,NONE,Average,7 Average,"760","890.0","1951",2013,"98144",47.5803,-122.294,"1480","3504",Beach:Mount Baker Beach,0.371207918604179
"4040200490",8/20/2014,461000,"3",1.75,"1420","5170",1,,NONE,Good,7 Average,"1420","0.0","1963",0,"98007",47.6151,-122.145,"2250","7700",Park:Bellevue Highlands Park,0.846136738737404
"2919201095",3/27/2015,540000,"3",1,"1270","3840",1.5,,NONE,Average,7 Average,"1270","0.0","1926",0,"98103",47.6896,-122.357,"1270","4175",Park,0.828273117666745
"5248800625",3/16/2015,385000,"3",1,"1070","4000",1,,NONE,Good,7 Average,"1070","0.0","1971",0,"98108",47.5529,-122.305,"1090","4000",Playground,0.927206409167318
"1257201295",7/8/2014,480000,"2",1,"1060","3040",1,false,NONE,Average,7 Average,"860","200.0","1924",0,"98103",47.6725,-122.329,"1470","3814",Beach,0.53475121555207
"3342700371",6/9/2014,539950,"3",2.25,"2190","7149",1,,FAIR,Good,8 Good,"1240","950.0","1963",0,"98056",47.5243,-122.204,"3500","7149",Park:Gene Coulon Memorial Beach Park,0.995940515789772
"1724079013",7/18/2014,529000,"3",2.25,"1940","217800",2,false,NONE,Average,9 Better,"1940","0.0","1990",0,"98024",47.5636,-121.932,"2580","83558",Park:Fall City Community Park,2.02188067932962
"2770606822",8/20/2014,417000,"3",2.5,"1300","877",2,false,NONE,Average,7 Average,"1060","240.0","2008",,"98199",47.6591,-122.392,"1320","1414",Pier,0.448576161166441
"5706201930",2/17/2015,405000,"3",1.5,"1330","12500",1,,NONE,Average,7 Average,"1330","0.0","1966",,"98027",47.5263,-122.051,"2310","12500",Park:Squak Mountain State Park Natural Area,1.13633614277114
"8731800300",7/23/2014,299000,"3",2.25,"1940","9100",1,false,NONE,Good,8 Good,"1630","310.0","1966",0,"98023",47.3133,-122.364,"2080","9100",Park:Dash Point State Park,2.02993398318538
"3751600457",8/13/2014,299000,"3",1.75,"2100","15480",1,false,NONE,Average,7 Average,"2100","0.0","1983",0,"98001",47.2924,-122.271,"1330","15657",Cinema,1.49484225718169
"9169100214",5/14/2014,372220,"3",1,"1290","5500",1,,NONE,Average,7 Average,"980","310.0","1951",0,"98136",47.5266,-122.392,"1680","5000",Park:Lincoln Park,0.24167075756628
"809000820",5/22/2014,494400,"2",1.75,"1560","1750",1,,NONE,Good,6 Low Average,"780","780.0","1904",0,"98109",47.6347,-122.355,"1850","3600",Park:Highland Plc Park,0.348074063263392
"9460000110",9/24/2014,280000,"3",1.75,"2630","6500",1,false,NONE,Average,7 Average,"1330","1300.0","1958",0,"98055",47.4878,-122.221,"2520","6500",Park:Earlington Park,0.582917511606396
"7888780090",11/21/2014,277950,"3",2.5,"2100","6021",2,false,NONE,Average,7 Average,"2100","0.0","1992",0,"98023",47.2917,-122.375,"2091","7547",Park:Dash Point State Park,2.23814809221753
"2423059067",12/19/2014,770000,"3",2.75,"2070","54557",2,false,NONE,Average,8 Good,"2070","0.0","1996",,"98058",47.4659,-122.116,"2190","49658",Theater,0.935098093027831
"1331900110",10/8/2014,760000,"4",2.5,"2960","28005",2,false,NONE,Average,10 Very Good,"2960","0.0","1989",0,"98072",47.7477,-122.117,"3510","35248",Attraction:DeLille Cellars,1.64892453372594
"6600490300",1/26/2015,230000,"2",2,"1300","3608",1,false,NONE,Average,7 Average,"1300","0.0","2004",0,"98198",47.3623,-122.309,"1510","3608",Fishing,1.22123811158113
"6042000090",10/2/2014,525000,"4",2.5,"2520","7731",2,false,NONE,Average,9 Better,"2520","0.0","1994",,"98155",47.7709,-122.297,"2000","7704",Cinema:Cinebarre,0.992561019186993
"7846700850",7/1/2014,307000,"3",1,"1150","6000",1.5,,NONE,Average,7 Average,"1150","0.0","1927",0,"98045",47.4963,-121.787,"1210","7700",Park:Gardner Weeks Park,0.231558026207602
"5381600110",6/18/2014,253779,"4",2,"2030","9600",1.5,false,NONE,Average,6 Low Average,"1430","600.0","1947",0,"98188",47.4459,-122.272,"1820","14600",Park:Valley Ridge Park,0.66146061636854
"3459100300",6/17/2014,405000,"3",1.5,"1880","7400",1,false,NONE,Average,8 Good,"1480","400.0","1968",,"98155",47.7743,-122.27,"1820","8660",Park:Log Boom Park,1.20589236306302
"8151600590",3/12/2015,360000,"2",1,"2320","11250",2,false,NONE,Good,6 Low Average,"2320","0.0","1942",0,"98146",47.504,-122.362,"1620","11250",Park:Seola Park,0.533298807134845
"7936000252",5/11/2015,521000,"2",1,"1050","7500",1.5,false,GOOD,Good,6 Low Average,"1050","0.0","1910",0,"98116",47.5577,-122.399,"2540","13680",Park:Me-Kwa-Mooks Park,0.4438450389958
"2825059256",9/26/2014,680000,"4",2.5,"3030","13068",2,,NONE,Average,9 Better,"3030","0.0","1978",0,"98005",47.6313,-122.172,"2940","11999",Park:Cherry Crest Park,0.685955063203891
